Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11661122,Anatavaram S.O,02-05-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102977,Andaluru B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661427,Andhra University S.O,02-05-2026,All Products,82,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660775,Andhrakesari Nagar S.O,02-05-2026,All Products,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660776,Anemadugu S.O,02-05-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660942,Angalakudur S.O,02-05-2026,All Products,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660554,Angaluru S.O,02-05-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661299,Angara S.O,02-05-2026,All Products,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105750,Anigandlapadu B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102979,Annavaram B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107203,Annavaram Devasthanam B.O,02-05-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661205,Annavaram S.O,02-05-2026,All Products,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660777,Anumasamudrampeta S.O,02-05-2026,All Products,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660906,Aphb Colony S.O,02-05-2026,All Products,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106447,Appanapalli B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100803,Appayarajupet B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103410,Appikatla B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660634,Apsp Colony(Mangalagiri) S.O,02-05-2026,All Products,96,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661489,Apsp Quarters S.O,02-05-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107491,Arasada B.O,02-05-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661360,Arasavilli S.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660451,Aravalli S.O,02-05-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660005,Aravindanagar S.O,02-05-2026,All Products,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661072,Ardhaveedu S.O,02-05-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105536,Aremanda B.O,02-05-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107492,Arikathota B.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104969,Arikatlavaripalem B.O,02-05-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661428,Arilova S.O,02-05-2026,All Products,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100420,Arimakulapalle B.O,02-05-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100421,Arimanipenta B.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100422,Arogyavaram B.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660065,Arugonda S.O,02-05-2026,All Products,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660722,Arundalpet NDTSO,02-05-2026,All Products,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661300,Aryapuram S.O,02-05-2026,All Products,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660511,Ashok Nagar S.O West Godavari,02-05-2026,All Products,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660225,Ashoknagar S.O Kurnool,02-05-2026,All Products,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103413,Atapaka B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660723,Atchampet S.O,02-05-2026,All Products,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660452,Atchanta S.O,02-05-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107890,Atchutapuram B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661161,Atchutapuram S.O,02-05-2026,All Products,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103633,Athivaram B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104970,Atmakur B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660284,Atmakur S.O,02-05-2026,All Products,93,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660779,Atmakur SO,02-05-2026,All Products,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661124,Atreyapuram S.O,02-05-2026,All Products,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660453,Attili S.O,02-05-2026,All Products,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660996,Aukiripalli S.O,02-05-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660997,Autonagar S.O,02-05-2026,All Products,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360026,Avanigadda H.O,02-05-2026,All Products,122,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106450,Avidi B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104974,Ayyavaripalli B.O,02-05-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660998,Azitnagar S.O,02-05-2026,All Products,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661430,B H P V S.O,02-05-2026,All Products,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107209,B Kothuru B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107892,B Velamakota B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104601,B.C. Colony BO,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106051,B.Cherlopalle B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101611,B.Ramadurgam B.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107504,BEERUPADU BO,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660999,Bacon Factory S.O,02-05-2026,All Products,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107210,Badadanampalli B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105346,Badampudi B.O,02-05-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101191,Badenaikthanda B.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100424,Badikayalapalle B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101613,Badinehal B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660120,Badvel Bazaar S.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660121,Badvel S.O,02-05-2026,All Products,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660066,Baireddipalle S.O,02-05-2026,All Products,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100425,Bairupalle B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100426,Baitapalle B.O,02-05-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660227,Balaji Nagar S.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660780,Balajinagar S.O,02-05-2026,All Products,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107895,Balantram B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660332,Balapanur S.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660682,Balaramunipet S.O,02-05-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660122,Balathimmayyagaripalli S.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103636,Balayapalli B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106666,Balighattam B.O,02-05-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104979,Balijapalem B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661257,Balijipeta S.O,02-05-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100429,Balla B.O,02-05-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
