office-id,office-name,booking-date,product-name,article-count,postage,vas,tax,fm-charges,ps-charges,ss-charges,total_amount,avg-weight
11661296,Alamuru S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,18,897,120,160.54,0,215,0,990.54,430
11660450,Alamuru S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,40
11100412,Alappalle B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11661297,Alcot Gardens S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,75,0,14,0,0,0,89,295
11108201,Allada B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,70
11660283,Allagadda MDG S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,5,379,15,68,0,120,0,447,9442
11660283,Allagadda MDG S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,29,1025,100,182,0,365,0,1202,1528
11660283,Allagadda MDG S.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,80,0,14,0,0,0,94,1400
11105743,Allapuram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,20
11106030,Allinagaram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,30
11108204,Allivalasa BO,2026-05-02T00:00:00+05:30,Inland Speed Post Document,5,95,0,20,0,0,0,115,50
11101601,Allur B.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,160,0,28,0,0,0,188,1080
11660773,Allur S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,8,235,0,40,0,0,0,275,220
11660224,Alur S.O (Kurnool),2026-05-02T00:00:00+05:30,Inland Speed Post Document,22,824,120,145.54,0,420,0,689.54,1015
11660224,Alur S.O (Kurnool),2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,0,0,0,0,120,0,0,686
11101602,Amadaguntla B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,20
11660170,Amadagur S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,100
11360052,Amadalavalasa H.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,1,377,5,68,0,0,0,445,10791
11360052,Amadalavalasa H.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,66,2003,150,354,0,641,55,2327,965
11360052,Amadalavalasa H.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,2,60,0,10,0,110,0,70,955
11360042,Amalapuram H.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,11,717,25,130,0,84,0,847,12699
11360042,Amalapuram H.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,136,5042,550,896.84,0,288,385,5422.84,3805
11360042,Amalapuram H.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,28,1355,0,246,0,0,94,1601,7105
11660171,Amarapuram S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,280
11660171,Amarapuram S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,5,157,0,28,0,55,0,185,250
11660632,Amaravathi Road(Guntur) S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,2,658,10,118,0,0,0,776,18295
11660632,Amaravathi Road(Guntur) S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,45,2302,400,414,0,0,0,2716,975
11660633,Amaravathi S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,19,728,0,130.23,0,122,0,816.23,10224
11660633,Amaravathi S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,9,353,10,62,0,179,0,346,568
11660940,Amartaluru S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,24,0,4,0,0,0,28,20
11661121,Ambajipeta S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,4,151,10,26,0,60,0,172,60
11101185,Amidalakunta B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11107200,Aminabad B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11107484,Amiti B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,38,0,8,0,0,0,46,60
11107483,Amiti B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,7,259,0,50,0,0,0,309,210
11661204,Ammajipeta S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,47,10,8,0,0,74,55,60
