office-id,office-name,booking-date,product-name,article-count,postage,vas,tax,fm-charges,ps-charges,ss-charges,total_amount,avg-weight
11660440,Tirumala S.O Chittoor,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,4,68,30,12,0,180,0,80,2365
11660440,Tirumala S.O Chittoor,2026-04-08T00:00:00+05:30,Inland Speed Post Document,10,482,0,86,0,0,0,568,284
11105987,Tirumalagiri B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,86
11103373,Tirumalampalem B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,140
11103373,Tirumalampalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,10,290,0,60,0,0,0,350,200
11108148,Tirumalayapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,179,0,32,0,0,0,211,100
11360016,Tirupati H.O,2026-04-08T00:00:00+05:30,Gyan Post,9,405,0,72,0,0,0,477,11720
11360016,Tirupati H.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,15,1631,163,292,0,125,0,1798,33502
11360016,Tirupati H.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,940,42287,5800,7603.49,110,2617,349,47595.49,31358
11360016,Tirupati H.O,2026-04-08T00:00:00+05:30,International Speed Post Merchandise,1,7345,0,1322,0,0,0,8667,20050
11360016,Tirupati H.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,78,9220,0,1660,0,0,0,10880,100936
11660441,Tirupati North S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,0,10,0,0,60,0,0,200
11660441,Tirupati North S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,7,304,10,54,0,60,0,358,215
11660442,Tirupati South S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,2,104,0,18,0,0,0,122,1680
11660442,Tirupati South S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,37,1129,270,202,0,0,330,1331,1685
11660443,Tirupati West S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,3,0,10,0,0,190,0,0,1985
11660443,Tirupati West S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,165,1707,1550,305.63,0,6933,167,1832.63,4583
11661059,Tiruvuru S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,116,0,20,0,0,0,136,2666
11661059,Tiruvuru S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,47,1264,80,226,0,70,0,1490,1260
11661059,Tiruvuru S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,2,235,0,42,0,0,0,277,4775
11109070,Tokuru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11103375,Tondipaka,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,30
11660369,Tondur S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,160
11661353,Torredu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,129,0,24,0,151,0,2,440
11661115,Tripurantakam S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,2,72,0,12,0,0,0,84,900
11104535,Tripurapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,40
11661354,Trunk Road Junction S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,25,792,0,142,0,0,262,934,10070
11661354,Trunk Road Junction S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,57,10,10,0,5,0,62,20
11660825,Trunk Road S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,94,0,16,0,0,55,110,75
11660678,Trunk Road(Guntur) S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,62,10,12,0,0,0,74,60
11660585,Tsanubanda S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,57,10,10,0,0,0,67,40
11660987,Tsunduru S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,60,0,0,60
11107850,Tudi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,57,0,12,0,0,0,69,20
11660275,Tuggali S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,549
11660275,Tuggali S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,100
11107139,Tulam,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11660679,Tulluru S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,94,0,16,0,0,0,110,80
11107853,Tumbali B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,45
11108151,Tummala B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,66,0,12,0,0,0,78,57
11104538,Tummalacheruvu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11106612,Tummalapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,188,0,32,0,0,0,220,40
11106612,Tummalapalli B.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,50,0,10,0,0,0,60,280
11109073,Tummukapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,50
11108665,Tungapeta,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11108785,Tunglam B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,76,0,16,0,0,0,92,200
11661249,Tuni S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,4,256,0,46,0,0,0,302,4595
11661249,Tuni S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,95,4934,610,882,0,150,75,5816,5405
11661249,Tuni S.O,2026-04-08T00:00:00+05:30,International Air Parcel,1,3855,0,694,0,0,0,4549,5055
11661249,Tuni S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,4,505,0,92,0,0,0,597,8360
11107854,Turakanaiduvalasa B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,52,0,10,0,0,0,62,10
11104168,Turakapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11108668,Turakapeta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,20
11107141,Turangalapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11661478,Turners Choultry S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,21,398,160,71.81,0,902,0,79.81,238
11103160,Turputallu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11106613,Turupulanka B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,76,0,16,0,0,0,92,80
11106613,Turupulanka B.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,40,0,8,0,0,0,48,549
11107142,Turuvolu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,57,0,10,0,0,0,67,25
11107143,Tutangi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,24,0,4,0,0,0,28,5
11109074,Tyda B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660719,U.G.C.Works S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,13,692,0,124,0,0,0,816,11184
11660719,U.G.C.Works S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,8,368,20,64,0,0,0,432,190
11660719,U.G.C.Works S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,5,710,0,128,0,0,0,838,6633
11660826,Udayagiri S.O - Nellore,2026-04-08T00:00:00+05:30,Inland Speed Post Document,6,224,0,38,0,0,0,262,402
11102933,Udayamanikyam B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,9,171,0,36,0,0,0,207,270
11107145,Uddandapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11109075,Uddangi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11108670,Uddavolu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11100367,Uddihal B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,200
11661479,Ukkunagaram S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,22,1258,10,224,0,0,0,1482,1777
11661479,Ukkunagaram S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,4,405,0,74,0,0,0,479,7175
11660897,Ulavapadu S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,750
11660897,Ulavapadu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,263,0,46,0,0,0,309,315
11104918,Ulavapalla B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11660277,Ulindakonda S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,104,0,18,0,0,0,122,80
11660277,Ulindakonda S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,6,1020,0,182,0,0,0,1202,24815
11104169,Ullipalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11105992,Umamaheswarapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,10
11660503,Undi S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,140,10,26,0,0,0,166,298
11101943,Ungaralagundla B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,2,136,0,24,0,0,0,160,2760
11661251,Uppada S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,3,204,0,36,0,0,0,240,3290
11105500,Uppakapadu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,11,517,0,88,0,0,0,605,220
11661536,Uppalaguptam S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,232,20,42,0,0,0,274,380
11661116,Uppalapadu (P) S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,228,40,42,0,0,0,270,120
11105993,Uppaluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,15,603,0,114,0,0,0,717,270
11108155,Uppanapalligattu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,10
11107441,Uppangala B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11106615,Uppudi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,30
11660060,Uravakonda S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,540
11660060,Uravakonda S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,71,3226,470,576,0,70,0,3802,1480
11660060,Uravakonda S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,2,115,0,22,0,0,0,137,1274
11661420,Urlam S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,59,0,10,0,0,0,69,170
11661060,UrmilaNagar SO,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,3,108,0,20,0,0,0,128,761
11661060,UrmilaNagar SO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,16,814,90,144,0,0,0,958,378
11104171,Uruturu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,11,337,0,68,0,0,0,405,220
11660326,Uyyalawada S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,176,11,30,0,0,0,206,440
11660326,Uyyalawada S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,90,0,16,0,0,0,106,880
11109077,V B Peta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11109078,V B Puram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11107444,V K Rayapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,275,0,48,0,0,0,323,100
11109079,V R Palem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11108157,V Ramannapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,23,0,0,20
11660900,V V Palem S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11104172,V.Kothapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,25
11109096,VENNE BO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11108688,VENUGOPALAPURAM,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,23,0,0,15
11660624,VIKRAMASIMHAPURI UNIVERSITY SO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,10,224,0,42,0,200,250,204,590
11660681,VIT-AP UNIVERSITY SO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,16,1120,126,198,0,5,0,1313,2214
11660681,VIT-AP UNIVERSITY SO,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,390,0,70,0,0,0,460,5628
11661461,VM Naval Base S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,26,300,5,54,946,400,0,354,17297
11661461,VM Naval Base S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,70,1278,0,223.5,1587,845,0,1308.5,3931
11661461,VM Naval Base S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,6,240,0,44,913,142,0,142,10568
11661486,VM Steel Project Town Ship S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,230,0,40,0,0,0,270,195
11661487,VM Zinc Smelter S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,25
11661069,VTPS S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,6,649,5,116,0,0,90,765,17389
11661069,VTPS S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,173,6812,1570,1220.01,0,0,552,7928.01,4325
11661069,VTPS S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,2,370,0,66,0,0,0,436,9555
11105503,Vadalagunta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,40
11660444,Vadamalpet S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,66,10,12,0,67,0,78,70
11106616,Vadapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,150,0,0,40
11106617,Vadapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11105504,Vadapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11103379,Vadddigudem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,10
11104552,Vaddemgunta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,68,0,12,0,0,0,80,70
11100376,Vadiampeta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,171,0,30,0,0,0,201,60
11101572,Vadigepalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,150
11109106,Vadlamanu BO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,0,0,0,250
11661480,Vadlapudi S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,10,2278,30,410,0,0,0,2688,62700
11661480,Vadlapudi S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,37,1346,260,244,0,0,0,1590,978
11103167,Vadluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,64,0,12,0,0,0,76,200
11106619,Vadrevupalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,57,0,10,0,0,0,67,20
11660371,Vaimpalle S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,141,0,24,0,75,0,165,400
11660371,Vaimpalle S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,3,285,0,52,0,0,0,337,5360
11107153,Vajragada B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11660619,Vakadu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,20
11660619,Vakadu S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,65,0,12,0,0,0,77,900
11107155,Vakapalle B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11106620,Vakkalanka B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11103600,Valasapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,60
11109080,Valasi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,2
11660902,Vallur S.O (Prakasam),2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,50
11660902,Vallur S.O (Prakasam),2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,8,2100,0,376,0,0,0,2476,28998
11660372,Vallur S.O -cuddapah,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,200
11103168,Valluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,141,0,24,0,0,0,165,100
11107157,Valluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11107158,Vanabhangi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,30
11107159,Vanabhasingi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,1
11661155,Vanapalli S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,9,261,90,46,0,0,0,307,135
11107161,Vanchula B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11101951,Vandagallu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11108164,Vangalapudi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,20
11107862,Vangara B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,11,456,0,80,0,0,0,536,360
11107162,Vangasara B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11104556,Vankayalapadu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11107449,Vannepudi B.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,65,0,12,0,0,0,77,964
11105997,Vanukuru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,123,0,22,0,0,0,145,60
11105997,Vanukuru B.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,50,0,10,0,0,0,60,224
11107166,Varada B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11660445,Varadaiahpalem S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,4,208,0,36,0,0,0,244,2728
11660445,Varadaiahpalem S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,263,0,48,0,0,0,311,581
11105507,Varadarajapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,235,0,40,0,0,0,275,95
11104025,Varagani B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,25
11107167,Varahapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,38,0,8,0,0,0,46,10
11661355,Vararamachandrapuram S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,35
11104926,Varigonda B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,50
11660827,Varikuntapadu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,60
11104928,Varini B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,28,0,0,0,0,1960,0,0,560
11661538,Varregudem Class III Non Delivery SO,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,40
11109084,Vasadi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11109085,Vasantha B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11105998,Vasanthanagar B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,47,0,8,0,165,0,55,110
11108680,Vasudevapatnam B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,10
11661061,Vatsavai S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,218,30,38,0,55,0,256,160
11107451,Vattigadda B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11109086,Vavilapadu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11104930,Vavilla B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,25,0,0,10
11660446,Vayalpad S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,31,1282,100,230,0,379,0,1512,3285
11107168,Vechalam B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,38,0,8,0,0,0,46,20
11106001,Vedadri B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,36,0,6,0,0,0,42,500
11660828,Vedayapalem S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,15,656,0,116,0,0,103,772,10032
11102946,Vedullacheruvu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11108787,Vedullanarava B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,84,0,16,0,0,0,100,1960
11108787,Vedullanarava B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,262,0,48,0,0,0,310,578
11108787,Vedullanarava B.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,2,180,0,32,0,0,0,212,1970
11108166,Vedurupaka B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,650
11107171,Veduruparthi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,5,0,50,20
11109089,Veeluparthi B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,650
11109089,Veeluparthi B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,15
11660165,Veeraballi S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,141,0,24,0,0,0,165,80
11103175,Veerabhadrapuram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,63,0,12,0,0,0,75,120
11661294,Veeraghattam S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,187,0,32,0,0,0,219,305
11100764,Veerakanellore B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,24,0,4,0,0,0,28,25
11108169,Veerampalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,50
11105508,Veerampalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,100
11103385,Veerannapalem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,30,0,0,25
11106002,Veerapanenigudem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,141,0,24,0,0,0,165,95
11660373,Veerapunayanipalle S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,94,0,16,0,0,0,110,180
11660373,Veerapunayanipalle S.O,2026-04-08T00:00:00+05:30,Speed Post Parcel Domestic,1,120,0,22,0,0,0,142,1300
11661062,Veeravalli S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,132,10,24,0,0,0,156,470
11106624,Veeravallipelem B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11108170,Veeravaram B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,106,0,18,0,0,0,124,155
11661063,Veerullapadu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,60,0,0,20
11660936,Vegeswarapuram S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,47,0,8,0,0,0,55,50
11106004,Velagaleru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,60
11105509,Velagapalli B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,235,0,40,0,0,0,275,100
11108173,Velagathodu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,5
11107174,Velamamidi,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,20
11660278,Veldurthi S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,6,273,10,48,0,0,0,321,415
11660768,Veldurthy S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,94,0,16,0,0,0,110,24
11660327,Velgode S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,5,0,0,0,0,0,0,0,250
11102950,Veligallu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,19,0,4,0,0,0,23,40
11661117,Veligandla S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,99
11105510,Velivennu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,29,0,6,0,0,0,35,13
11105307,Vellalacheruvu B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,10
11105727,Vellaluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,18
11660769,Vellatur S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,0,0,0,40
11660989,Vellaturu S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,4,672,0,120,0,0,0,792,18300
11660989,Vellaturu S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,7,322,40,58,0,0,0,380,95
11104937,Velpulagunta B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,24,0,4,0,0,0,28,5
11660505,Velpur S.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,2,104,0,20,0,0,0,124,1110
11660505,Velpur S.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,4,198,10,34,0,0,0,232,120
11106009,Velpuru B.O,2026-04-08T00:00:00+05:30,Indiapost parcel Retail,1,116,0,20,0,0,0,136,935
11106413,Veluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,8,152,0,32,0,0,0,184,120
11104565,Veluru B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11107175,Vemagiri B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11108176,Vemagiri B.O,2026-04-08T00:00:00+05:30,Inland Speed Post Document,3,204,0,36,0,0,0,240,285
