Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11660379,Akkurthi S.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660282,Akumalla S.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660994,Akunuru S.O,01-06-2026,All Products,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101182,Aladahalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106643,Alamanda B.O,01-06-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101973,Alamur B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100004,Alamuru B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661296,Alamuru S.O,01-06-2026,All Products,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100791,Alankhan Palli B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100412,Alappalle B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108201,Allada B.O,01-06-2026,All Products,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660283,Allagadda MDG S.O,01-06-2026,All Products,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661119,Allavaram S.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106030,Allinagaram B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104587,Allipuram B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660773,Allur S.O,01-06-2026,All Products,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100792,Allwyn Nagar B.O,01-06-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660224,Alur S.O (Kurnool),01-06-2026,All Products,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101602,Amadaguntla B.O,01-06-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660170,Amadagur S.O,01-06-2026,All Products,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360052,Amadalavalasa H.O,01-06-2026,All Products,61,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108207,Amalapadu B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360042,Amalapuram H.O,01-06-2026,All Products,125,67,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108208,Amapalam B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660171,Amarapuram S.O,01-06-2026,All Products,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660632,Amaravathi Road(Guntur) S.O,01-06-2026,All Products,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660633,Amaravathi S.O,01-06-2026,All Products,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660940,Amartaluru S.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108210,Ambada B.O,01-06-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661121,Ambajipeta S.O,01-06-2026,All Products,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102590,Ambakam B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106032,Ambavaram Kothapalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107483,Amiti B.O,01-06-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661204,Ammajipeta S.O,01-06-2026,All Products,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
