Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11660912,Duvva S.O,10-04-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660790,Duvvur S.O,10-04-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660338,Duvvur S.O (Cuddapah),10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660521,Dwaraka Tirumala S.O,10-04-2026,All Products,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661436,Dwarakanagar S.O,10-04-2026,All Products,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661312,Dwarapudi S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106769,E D Peta B.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104262,EDWARDPET BO,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103018,East Vipparru B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106471,Eastpalem B.O,10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100879,Edapalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661080,Edavalli S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660731,Edlapadu S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105575,Edlapalli B.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101685,Edururu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660389,Ekambarakuppam S.O,10-04-2026,All Products,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660558,Elamarru S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105050,Elchuru B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107938,Elivada B.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660459,Ellamanchili S.O,10-04-2026,All Products,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104263,Ellamanda B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101271,Elukuntla B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660522,Eluru Bus Station S.O,10-04-2026,All Products,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660523,Eluru Collectorate S.O,10-04-2026,All Products,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360020,Eluru H.O,10-04-2026,All Products,142,13,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660524,Eluru R.S S.O,10-04-2026,All Products,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260018,Eluru RMS Counter,10-04-2026,All Products,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660954,Emani S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104264,Emmajigudem B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102661,Empedu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104069,Endakuduru B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103937,Endroy B.O,10-04-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661213,Engg.College S.O,10-04-2026,All Products,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104266,Enugupalem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101689,Errabadu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661081,Erragondapalem S.O,10-04-2026,All Products,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102330,Erragudi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102662,Errakotapalle B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102332,Erripalle B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661372,Etcherla S.O,10-04-2026,All Products,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660841,Ethamukkala S.O,10-04-2026,All Products,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661166,Etikoppaka S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660642,Etukuru Road(Guntur) S.O,10-04-2026,All Products,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660643,Etukuru S.O,10-04-2026,All Products,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660644,Factories Ward S.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660791,Fathekhanpeta S.O,10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661313,Fortgate S.O,10-04-2026,All Products,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661437,Fortward S.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661008,G Konduru S.O,10-04-2026,All Products,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103231,G.Kothapalli B.O,10-04-2026,All Products,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661214,G.Mamidada S.O,10-04-2026,All Products,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106472,G.Pedapudi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102664,G.S.T.Centre B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104271,GANDLURU BO,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104280,GOGULAPADU BO,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661528,GOLLAPUDI BAZAR,10-04-2026,All Products,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104285,GORANTLA BO,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660239,GPRE College S.O,10-04-2026,All Products,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661318,GSL Medical College S.O,10-04-2026,All Products,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107944,Gadala B.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107946,Gadelapalem B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100888,Gadikota B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660290,Gadivemula S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661498,Gajapathinagaram S.O,10-04-2026,All Products,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660291,Gajulapalle S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102668,Gajulapellur B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661438,Gajuwaka S.O,10-04-2026,All Products,36,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11108324,Galavilli B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660130,Galiveedu S.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102337,Gallavandlapalle B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661009,Gampalagudem S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660732,Ganapavaram S.O,10-04-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660913,Ganapavaram S.O (West Godavari),10-04-2026,All Products,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102040,Ganapuram B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102670,Gandaboyanapalle B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660792,Gandavaram S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661314,Gandepalli S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660339,Gandhi Road S.O (Cuddapah),10-04-2026,All Products,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661439,Gandhigram S.O (Visakhapatnam),10-04-2026,All Products,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660692,Gandhikshetram S.O,10-04-2026,All Products,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660832,Gandhinagar (O) NDT S.O,10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661215,Gandhinagar S.O,10-04-2026,All Products,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660955,Gandhinagar S.O (Guntur),10-04-2026,All Products,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661168,Gandhinagaram S.O,10-04-2026,All Products,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661010,Gandhinagaram S.O (Vijayawada),10-04-2026,All Products,102,0,19,0,0,237,17,0,0,0,0,0,0,0,0,0,0,0,0
11660525,Gandhinagaram S.O West Godavari,10-04-2026,All Products,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660793,Gandipalem S.O,10-04-2026,All Products,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660180,Gandlapenta S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106134,Gangadonakonda B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106475,Gangalakurru B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100890,Ganganapalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107574,Gangareguvalasa B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105054,Gangavaram B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105055,Gangavaram B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100492,Gangavaram B.O,10-04-2026,All Products,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104273,Gangavaram B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661315,Gangavaram S.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102671,Gangireddipalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104675,Gangireddypalem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105377,Gangolu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105808,Ganguru B.O,10-04-2026,All Products,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101698,Ganjihalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107948,Gannavaram B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661011,Gannavaram S.O,10-04-2026,All Products,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107949,Gannerugoyyapadu B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105378,Gantavarigudem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661499,Gantyada S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661373,Gara S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661262,Garbham S.O,10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660237,Gargeyapuram S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108864,Garikavalasa B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106785,Garisingi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105057,Garnepudi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107576,Garraju Chipurupalle B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108327,Garudabhadra B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108328,Garudakhandi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661263,Garugubilli S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108329,Gathalavalasa BO,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107950,Geddada B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106477,Geddanapalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107581,Geddapuvalasa B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660014,Georgepet S.O,10-04-2026,All Products,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11660693,Ghantasala S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100494,Ghattu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661084,Giddalur S.O,10-04-2026,All Products,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661085,Giddalur West ND TSO,10-04-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108724,Gidijala B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661441,Gitam Engg. College S.O,10-04-2026,All Products,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107584,Gochekka B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106480,Godilanka B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660694,Godugupet S.O,10-04-2026,All Products,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105059,Goginenivaripalem B.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103944,Gogulamudi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103238,Gogunta B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104281,Gokanakonda B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661316,Gokaram S.O,10-04-2026,All Products,3,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108331,Gokarnapalli,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104282,Goli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107586,Golladi Agraharam B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100496,Gollapalle BRK B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101288,Gollapalli B.O,10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107588,Gollapalli B.O,10-04-2026,All Products,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100895,Gollapalli B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660559,Gollapalli S.O (Krishna),10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661217,Gollaprolu S.O,10-04-2026,All Products,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661012,Gollapudi S.O,10-04-2026,All Products,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103025,Gollavanitippa B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107589,Goluguvalasa B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108335,Gonapaputtuga B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107590,Gondi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660238,Gonegandla S.O,10-04-2026,All Products,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660015,Gooty Bazaar S.O,10-04-2026,All Products,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660016,Gooty R.S. S.O,10-04-2026,All Products,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660017,Gooty S.O,10-04-2026,All Products,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660842,Gopala Nagar (O) NDT S.O,10-04-2026,All Products,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661443,Gopalapatnam S.O,10-04-2026,All Products,22,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104681,Gopalapuram B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661130,Gopalapuram S.O (East Godavari),10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660914,Gopalapuram S.O (West Godavari),10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660526,Gopannapalem S.O,10-04-2026,All Products,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105381,Gopavaram B.O (Dondapudi),10-04-2026,All Products,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108338,Goppili B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103026,Goraganamudi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660181,Gorantla S.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108725,Gorapalle B.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105819,Gosala B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105820,Gosavedu B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660292,Gospadu S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661086,Gotlagattu S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107595,Gottamangalapuram B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103695,Gottikadu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661169,Govada S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661317,Government College S.O,10-04-2026,All Products,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106809,Govindapalem B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102049,Govindapalle B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100116,Govindawada B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661444,Govt Dairy Farm S.O,10-04-2026,All Products,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101703,Govt Live Stock Form B.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660645,Govt. General Hospital S.O,10-04-2026,All Products,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661218,Govt.Gen Hospital S.O,10-04-2026,All Products,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104684,Gowravaram B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660527,Gowrisankara Puram S.O,10-04-2026,All Products,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660915,Gowtaminagar S.O,10-04-2026,All Products,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104292,Grandhasiri B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102050,Grandhivemula B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102678,Gudarevupalle B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661170,Gudem S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660182,Gudibanda S.O (Ananthapur),10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105586,Gudibandivaripalem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101704,Gudikal B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104687,Gudinarava B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104688,Gudipadu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103241,Gudipadu B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104293,Gudipadu B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100503,Gudipalle B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107266,Gudivada B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360022,Gudivada H.O,10-04-2026,All Products,141,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660695,Gudlavalleru S.O,10-04-2026,All Products,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660843,Gudluru S.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660596,Gudur East S.O,10-04-2026,All Products,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360023,Gudur H.O,10-04-2026,All Products,53,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660240,Gudur S.O (Kurnool),10-04-2026,All Products,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660696,Guduru S.O,10-04-2026,All Products,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661374,Gujarathipeta S.O,10-04-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660018,Gummaghatta S.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107958,Gummaladoddi B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661264,Gummalakshmipuram S.O,10-04-2026,All Products,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103030,Gumparru B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108348,Gunabhadra B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661013,Gunadala S.O,10-04-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107602,Gunanupuram B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107960,Gundala B.O,10-04-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105590,Gundavaram B.O,10-04-2026,All Products,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660597,Gundavolu S.O,10-04-2026,All Products,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104694,Gundlapalem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104299,Gundlapalem B.O,10-04-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
